1,10,6,4,[3, 3, 4, 3, 3, 4],[5, 2, 5, 5]
1845,10,8,2,[4, 4, 5, 4, 3, 4, 3, 4],[9, 2]
1846,10,8,2,[3, 4, 4, 4, 4, 4, 3, 3],[6, 2]
1847,10,7,3,[3, 3, 3, 3, 3, 3, 3],[2, 4, 4]
1848,10,8,2,[4, 3, 4, 3, 3, 3, 3, 3],[7, 2]
1849,10,7,3,[3, 3, 3, 3, 3, 3, 3],[2, 4, 2]
1850,10,7,3,[3, 3, 3, 4, 3, 3, 3],[2, 6, 7]
1851,10,7,3,[4, 5, 3, 4, 5, 5, 5],[6, 1, 1]
1852,10,7,3,[3, 3, 3, 2, 3, 3, 3],[1, 7, 1]
1853,10,8,2,[4, 3, 3, 3, 3, 3, 3, 3],[7, 2]
1854,10,7,3,[3, 3, 3, 3, 3, 3, 3],[2, 2, 5]
1855,10,8,2,[5, 5, 6, 5, 4, 3, 4, 4],[9, 1]
1856,10,7,3,[6, 6, 6, 6, 6, 7, 7],[5, 8, 4]
1858,10,7,3,[3, 3, 3, 3, 3, 2, 2],[5, 1, 4]
1859,10,5,5,[5, 5, 5, 5, 6],[7, 4, 3, 7, 7]
1860,10,8,2,[3, 3, 3, 3, 3, 3, 3, 3],[5, 4]
1861,10,6,4,[5, 5, 5, 6, 5, 6],[3, 7, 4, 7]
1862,10,8,2,[3, 5, 3, 4, 4, 3, 3, 6],[8, 9]
1863,10,7,3,[3, 3, 3, 3, 3, 3, 3],[4, 4, 4]
1864,10,6,4,[3, 3, 3, 3, 3, 3],[2, 4, 4, 4]
1865,10,9,1,[3, 3, 5, 3, 4, 3, 4, 4, 5],[6]
1866,10,7,3,[3, 3, 3, 3, 3, 3, 3],[2, 4, 2]
1867,10,8,2,[5, 5, 5, 5, 5, 5, 5, 5],[7, 6]
1868,10,8,2,[4, 5, 5, 5, 5, 4, 6, 6],[3, 7]
1869,10,8,2,[5, 5, 5, 5, 5, 6, 6, 5],[7, 7]
1870,10,6,4,[3, 3, 3, 3, 3, 3],[1, 4, 4, 4]
1871,10,8,2,[3, 2, 3, 2, 2, 3, 2, 2],[5, 4]
1872,10,8,2,[4, 3, 5, 5, 5, 3, 3, 4],[7, 2]
1873,10,8,2,[3, 3, 3, 3, 2, 3, 3, 4],[5, 1]
1874,10,7,3,[5, 6, 6, 5, 5, 6, 5],[4, 7, 7]
1875,10,8,2,[6, 4, 6, 5, 4, 6, 5, 5],[7, 3]
1876,10,5,5,[5, 5, 5, 6, 4],[3, 7, 7, 3, 2]
1878,10,7,3,[5, 5, 6, 5, 6, 5, 5],[3, 7, 3]
1879,10,7,3,[6, 5, 6, 4, 5, 5, 5],[7, 3, 3]
1880,10,8,2,[5, 6, 5, 6, 5, 5, 5, 5],[7, 4]
1881,10,7,3,[4, 3, 3, 4, 3, 4, 3],[5, 5, 2]
1882,10,6,4,[5, 5, 4, 5, 5, 4],[6, 3, 3, 6]
1883,10,7,3,[5, 6, 6, 6, 4, 6, 6],[7, 3, 2]
1884,10,7,3,[5, 5, 5, 5, 5, 5, 5],[6, 6, 6]
1885,10,6,4,[6, 7, 7, 6, 7, 6],[5, 5, 8, 8]
1886,10,9,1,[5, 4, 5, 5, 5, 5, 4, 5, 4],[3]
1887,10,6,4,[4, 4, 4, 4, 4, 4],[3, 3, 3, 5]
1888,10,8,2,[4, 4, 4, 3, 5, 4, 4, 4],[7, 1]
1889,10,7,3,[5, 3, 3, 3, 3, 3, 3],[6, 7, 2]
1890,10,9,1,[5, 5, 5, 5, 5, 5, 5, 5, 5],[4]
1891,10,7,3,[5, 5, 5, 4, 5, 5, 4],[7, 3, 3]
1892,10,7,3,[5, 4, 3, 5, 5, 4, 3],[2, 2, 6]
1893,10,9,1,[5, 5, 5, 6, 5, 5, 6, 5, 5],[7]
1894,10,6,4,[5, 4, 5, 5, 5, 4],[3, 3, 7, 3]
1895,10,7,3,[3, 3, 3, 3, 3, 3, 3],[1, 6, 1]
1896,10,6,4,[4, 4, 4, 4, 3, 3],[5, 2, 5, 5]
1897,10,5,5,[3, 3, 4, 3, 3],[2, 5, 2, 5, 6]
1899,10,6,4,[3, 3, 3, 4, 4, 3],[7, 2, 7, 2]
1900,10,5,5,[3, 3, 2, 2, 3],[4, 1, 4, 4, 1]
1901,10,5,5,[3, 3, 3, 3, 4],[5, 5, 5, 2, 5]
1902,10,9,1,[4, 2, 2, 3, 2, 3, 4, 3, 2],[5]
1903,10,7,3,[3, 5, 3, 3, 5, 3, 3],[6, 6, 2]
1904,10,8,2,[3, 4, 3, 3, 3, 4, 4, 3],[2, 5]
1905,10,9,1,[3, 3, 2, 3, 5, 3, 4, 3, 2],[9]
1906,10,6,4,[3, 4, 3, 3, 3, 3],[5, 2, 5, 2]
1908,10,6,4,[3, 3, 4, 3, 3, 3],[2, 5, 2, 5]
1909,10,7,3,[3, 2, 2, 3, 2, 3, 3],[1, 4, 1]
1910,10,7,3,[5, 5, 5, 5, 6, 6, 7],[4, 9, 4]
1911,10,8,2,[5, 5, 4, 4, 5, 4, 5, 3],[7, 1]
1912,10,6,4,[5, 5, 5, 5, 5, 5],[7, 7, 7, 4]
1913,10,7,3,[7, 5, 6, 7, 5, 6, 6],[3, 4, 9]
1914,10,9,1,[5, 5, 5, 5, 5, 5, 5, 5, 5],[3]
1915,10,9,1,[6, 6, 6, 5, 5, 5, 5, 6, 5],[7]
1916,10,6,4,[5, 5, 5, 5, 6, 6],[3, 7, 7, 4]
1917,10,9,1,[5, 4, 5, 4, 4, 5, 5, 4, 4],[6]
1918,10,7,3,[5, 5, 5, 4, 4, 4, 5],[6, 3, 7]
1919,10,7,3,[5, 5, 5, 5, 5, 5, 5],[6, 4, 4]
1921,10,7,3,[5, 5, 5, 5, 5, 5, 5],[7, 7, 2]
1922,10,9,1,[3, 5, 4, 4, 3, 3, 5, 5, 3],[7]
1923,10,7,3,[4, 4, 4, 4, 4, 4, 5],[6, 6, 3]
1924,10,6,4,[6, 6, 6, 6, 6, 6],[5, 5, 7, 5]
1925,10,8,2,[5, 5, 5, 6, 6, 6, 5, 5],[7, 4]
1926,10,6,4,[3, 4, 3, 4, 3, 3],[5, 5, 2, 1]
1927,10,6,4,[4, 4, 4, 4, 4, 3],[2, 2, 2, 5]
1928,10,8,2,[3, 3, 3, 3, 4, 2, 5, 2],[8, 1]
1929,10,7,3,[2, 3, 3, 3, 2, 3, 3],[1, 1, 4]
1930,10,6,4,[3, 4, 4, 3, 3, 3],[2, 2, 6, 2]
1931,10,9,1,[2, 4, 2, 2, 4, 3, 3, 2, 3],[6]
1932,10,6,4,[3, 4, 3, 5, 4, 4],[2, 6, 6, 2]
1933,10,6,4,[5, 5, 5, 5, 5, 5],[7, 4, 4, 6]
1934,10,8,2,[5, 6, 7, 6, 6, 6, 5, 6],[3, 9]
1935,10,8,2,[5, 7, 6, 5, 7, 6, 5, 5],[4, 9]
1936,10,8,2,[5, 6, 5, 5, 5, 5, 5, 5],[7, 7]
1937,10,8,2,[5, 5, 5, 5, 5, 5, 5, 5],[6, 7]
1938,10,5,5,[5, 5, 5, 6, 5],[7, 4, 4, 7, 4]
1939,10,7,3,[5, 6, 5, 5, 5, 6, 5],[4, 4, 7]
1940,10,6,4,[4, 4, 3, 3, 4, 3],[5, 2, 5, 5]
1941,10,5,5,[4, 4, 4, 4, 4],[5, 3, 3, 5, 5]
1942,10,8,2,[5, 5, 5, 5, 5, 5, 5, 5],[7, 6]
1943,10,5,5,[6, 6, 6, 6, 6],[7, 5, 5, 7, 7]
1944,10,6,4,[6, 7, 6, 7, 6, 6],[8, 8, 5, 5]
1945,10,6,4,[6, 6, 6, 7, 7, 7],[5, 5, 5, 9]
1946,10,7,3,[5, 5, 5, 5, 5, 5, 5],[6, 6, 6]
1947,10,5,5,[6, 6, 5, 7, 7],[8, 4, 4, 9, 3]
1949,10,6,4,[5, 6, 6, 5, 5, 6],[7, 4, 4, 7]
1950,10,7,3,[2, 3, 3, 3, 3, 2, 3],[4, 1, 1]
1951,10,9,1,[3, 3, 3, 4, 4, 3, 4, 3, 3],[5]
1953,10,8,2,[4, 4, 5, 4, 5, 4, 4, 4],[6, 3]
1954,10,7,3,[4, 3, 4, 4, 3, 4, 3],[1, 5, 5]
1956,10,7,3,[3, 3, 3, 3, 3, 3, 3],[2, 4, 2]
1957,10,8,2,[3, 3, 3, 3, 3, 3, 3, 3],[2, 2]
1958,10,7,3,[3, 3, 3, 3, 3, 3, 3],[4, 5, 2]
1959,10,9,1,[3, 4, 4, 3, 3, 3, 3, 3, 3],[5]
1960,10,7,3,[3, 3, 2, 2, 3, 3, 3],[1, 4, 1]
1961,10,7,3,[3, 3, 3, 3, 2, 2, 2],[4, 1, 1]
1962,10,7,3,[7, 6, 7, 7, 7, 6, 5],[8, 3, 8]
1963,10,7,3,[3, 3, 3, 3, 4, 3, 3],[6, 2, 2]
1964,10,7,3,[3, 5, 3, 5, 3, 4, 4],[7, 2, 2]
1965,10,9,1,[6, 5, 5, 5, 5, 6, 5, 5, 5],[7]
1967,10,5,5,[3, 3, 3, 3, 3],[2, 4, 4, 2, 2]
1968,10,5,5,[4, 4, 4, 4, 4],[3, 5, 3, 5, 5]
1970,10,6,4,[4, 4, 4, 4, 4, 4],[5, 3, 3, 3]
1971,10,5,5,[4, 4, 4, 4, 4],[5, 5, 5, 3, 5]
1972,10,9,1,[5, 5, 5, 5, 5, 5, 5, 6, 5],[8]
1973,10,8,2,[5, 6, 6, 4, 5, 6, 6, 6],[2, 8]
1975,10,5,5,[6, 6, 6, 6, 6],[5, 7, 4, 7, 7]
1976,10,4,6,[4, 4, 4, 4],[3, 5, 5, 5, 3, 5]
1977,10,3,7,[4, 4, 4],[3, 5, 3, 3, 5, 3, 5]
1978,10,3,7,[5, 4, 4],[3, 3, 3, 3, 6, 6, 6]
1979,10,5,5,[6, 5, 4, 5, 5],[7, 3, 3, 7, 3]
1980,10,7,3,[3, 3, 5, 3, 5, 4, 3],[1, 1, 7]
1981,10,8,2,[3, 5, 3, 5, 5, 4, 3, 3],[7, 7]
1982,10,9,1,[3, 3, 3, 2, 3, 4, 3, 2, 3],[7]
1983,10,6,4,[4, 4, 4, 5, 6, 5],[2, 7, 7, 3]
1984,10,5,5,[4, 5, 5, 4, 5],[3, 3, 3, 6, 6]
1985,10,8,2,[3, 4, 3, 3, 4, 3, 3, 3],[2, 5]
1986,10,6,4,[3, 3, 3, 3, 3, 3],[4, 1, 1, 4]
1987,10,7,3,[3, 4, 7, 3, 6, 7, 4],[9, 2, 1]
1989,10,5,5,[5, 5, 5, 5, 5],[4, 4, 4, 7, 6]
1990,10,6,4,[2, 2, 2, 2, 3, 2],[1, 1, 4, 5]
1991,10,8,2,[2, 3, 3, 3, 2, 3, 3, 3],[1, 4]
1992,10,6,4,[3, 3, 4, 3, 3, 3],[5, 2, 2, 5]
1993,10,9,1,[4, 4, 4, 3, 3, 3, 3, 4, 3],[5]
1994,10,8,2,[3, 3, 2, 3, 2, 3, 3, 3],[4, 1]
1995,10,7,3,[3, 3, 5, 4, 4, 3, 3],[2, 7, 2]
1996,10,7,3,[3, 3, 3, 3, 4, 2, 3],[8, 1, 1]
1997,10,5,5,[3, 3, 3, 3, 3],[2, 2, 2, 4, 4]
1998,10,7,3,[3, 3, 3, 3, 3, 3, 3],[2, 2, 2]
1999,10,6,4,[6, 5, 5, 6, 5, 5],[7, 3, 7, 7]
2000,10,6,4,[2, 3, 3, 2, 3, 3],[1, 4, 4, 1]
2001,10,5,5,[5, 5, 4, 5, 4],[7, 3, 3, 7, 3]
2002,10,7,3,[3, 3, 3, 3, 3, 3, 3],[6, 5, 2]
2003,10,8,2,[3, 2, 3, 3, 2, 3, 2, 3],[1, 4]
2004,10,7,3,[4, 4, 5, 5, 5, 6, 5],[3, 8, 7]
2005,10,4,6,[3, 3, 4, 3],[5, 5, 2, 2, 2, 5]
2006,10,8,2,[5, 4, 4, 5, 4, 4, 4, 5],[6, 7]
2007,10,6,4,[3, 3, 3, 3, 4, 3],[5, 5, 5, 2]
2008,10,9,1,[6, 5, 7, 5, 6, 5, 6, 7, 7],[2]
2009,10,7,3,[4, 4, 4, 4, 3, 4, 3],[1, 5, 2]
2010,10,7,3,[3, 2, 3, 2, 2, 3, 3],[5, 1, 5]
2011,10,7,3,[3, 4, 4, 3, 3, 5, 3],[6, 6, 1]
2013,10,6,4,[5, 3, 4, 4, 4, 3],[7, 7, 9, 2]
2014,10,5,5,[3, 3, 3, 3, 3],[2, 2, 2, 4, 2]
2016,10,8,2,[7, 6, 7, 6, 6, 7, 6, 5],[9, 1]
2017,10,4,6,[4, 4, 4, 4],[3, 5, 3, 5, 5, 3]
2018,10,4,6,[6, 6, 6, 6],[5, 7, 5, 5, 5, 7]
2019,10,9,1,[6, 5, 5, 5, 6, 6, 5, 5, 5],[1]
2020,10,5,5,[6, 6, 6, 6, 6],[7, 5, 7, 7, 5]
2021,10,6,4,[6, 5, 6, 6, 6, 5],[7, 7, 3, 7]
2022,10,3,7,[4, 4, 4],[5, 5, 3, 3, 3, 5, 3]
2023,10,3,7,[6, 6, 6],[7, 5, 7, 7, 7, 5, 5]
2024,10,9,1,[3, 5, 3, 5, 5, 3, 5, 4, 5],[1]
2025,10,6,4,[7, 6, 7, 6, 7, 7],[5, 9, 4, 8]
2026,10,6,4,[4, 4, 4, 3, 3, 3],[5, 2, 5, 5]
2027,10,6,4,[5, 4, 4, 3, 6, 3],[2, 9, 7, 2]
2028,10,8,2,[3, 6, 5, 6, 6, 4, 3, 3],[2, 8]
2029,10,8,2,[6, 6, 7, 7, 7, 7, 5, 7],[8, 3]
2030,10,7,3,[6, 4, 5, 5, 5, 6, 5],[1, 3, 7]
2031,10,8,2,[5, 5, 7, 6, 7, 5, 5, 5],[9, 4]
2032,10,6,4,[7, 6, 6, 6, 6, 7],[8, 9, 5, 4]
2033,10,8,2,[7, 7, 6, 7, 7, 7, 7, 7],[9, 4]
2034,10,6,4,[7, 7, 7, 7, 7, 7],[6, 6, 6, 8]
2035,10,8,2,[5, 5, 6, 5, 5, 6, 5, 5],[7, 7]
2036,10,5,5,[5, 5, 5, 5, 5],[7, 4, 4, 7, 7]
2037,10,7,3,[5, 5, 5, 5, 5, 5, 5],[7, 4, 7]
2038,10,8,2,[5, 5, 4, 5, 5, 4, 5, 5],[6, 3]
2039,10,8,2,[3, 3, 5, 5, 4, 4, 4, 3],[6, 2]
2040,10,6,4,[4, 3, 3, 3, 3, 4],[5, 5, 2, 5]
2041,10,7,3,[6, 6, 5, 6, 4, 5, 6],[7, 7, 1]
2043,10,8,2,[6, 6, 7, 5, 6, 6, 6, 6],[3, 8]
2044,10,9,1,[7, 8, 7, 7, 6, 7, 6, 7, 7],[1]
2045,10,6,4,[7, 5, 7, 7, 7, 6],[4, 4, 4, 8]
2046,10,7,3,[4, 4, 3, 3, 3, 3, 3],[5, 2, 6]
2047,10,3,7,[4, 4, 4],[3, 5, 3, 5, 5, 5, 3]
2048,10,7,3,[6, 6, 7, 7, 6, 7, 7],[8, 5, 5]
2049,10,7,3,[5, 5, 5, 3, 3, 3, 5],[2, 7, 2]
2050,10,7,3,[5, 6, 6, 5, 7, 6, 5],[3, 9, 8]
2051,10,6,4,[2, 3, 2, 3, 3, 3],[4, 1, 4, 4]
2052,10,9,1,[2, 2, 3, 2, 3, 3, 2, 3, 3],[1]
2053,10,9,1,[2, 3, 2, 3, 3, 2, 2, 3, 3],[1]
2054,10,8,2,[4, 4, 3, 2, 2, 3, 2, 3],[5, 1]
2055,10,8,2,[3, 4, 3, 3, 4, 3, 4, 3],[1, 6]
2056,10,6,4,[3, 4, 4, 3, 3, 3],[5, 5, 2, 5]
2057,10,7,3,[3, 3, 3, 2, 3, 2, 3],[1, 1, 1]
2058,10,4,6,[3, 3, 3, 2],[4, 1, 4, 1, 1, 4]
2059,10,6,4,[3, 2, 3, 3, 3, 3],[1, 1, 1, 5]
2060,10,9,1,[1, 1, 2, 3, 3, 1, 2, 3, 2],[6]
2061,10,7,3,[3, 2, 2, 2, 3, 3, 3],[4, 1, 4]
2062,10,6,4,[3, 3, 4, 3, 4, 4],[1, 5, 5, 5]
2063,10,7,3,[3, 3, 3, 3, 3, 3, 3],[2, 5, 2]
2064,10,7,3,[3, 3, 3, 3, 3, 4, 3],[5, 5, 2]
2065,10,7,3,[3, 5, 6, 5, 5, 5, 4],[1, 7, 2]
2066,10,7,3,[5, 5, 5, 6, 5, 5, 5],[7, 9, 4]
2067,10,6,4,[4, 3, 4, 3, 4, 3],[5, 5, 5, 2]
2068,10,7,3,[4, 5, 5, 6, 5, 4, 6],[3, 7, 7]
2069,10,5,5,[6, 6, 5, 5, 5],[7, 4, 7, 7, 7]
2070,10,4,6,[5, 5, 5, 5],[4, 6, 4, 6, 6, 6]
2071,10,7,3,[5, 6, 6, 5, 5, 5, 5],[3, 1, 7]
2073,10,6,4,[3, 3, 3, 4, 4, 4],[5, 5, 2, 5]
2074,10,7,3,[3, 3, 3, 3, 3, 4, 4],[2, 5, 6]
2075,10,5,5,[3, 2, 3, 2, 2],[1, 5, 5, 5, 5]
2076,10,8,2,[5, 6, 4, 5, 4, 4, 6, 6],[7, 3]
2077,10,6,4,[5, 5, 5, 5, 5, 5],[3, 2, 3, 7]
2078,10,6,4,[5, 5, 5, 5, 5, 5],[6, 6, 4, 6]
2079,10,6,4,[4, 4, 4, 4, 4, 4],[3, 5, 3, 3]
2080,10,7,3,[3, 3, 3, 3, 3, 3, 3],[4, 4, 4]
2081,10,9,1,[5, 5, 5, 5, 5, 5, 5, 5, 5],[6]
2082,10,9,1,[3, 3, 4, 5, 5, 3, 3, 4, 5],[7]
2084,10,7,3,[5, 5, 5, 4, 5, 4, 4],[6, 1, 1]
2085,10,7,3,[3, 3, 3, 5, 5, 5, 4],[2, 6, 2]
2086,10,5,5,[4, 3, 4, 3, 3],[5, 5, 5, 1, 2]
2087,10,9,1,[4, 5, 4, 5, 4, 5, 4, 5, 4],[6]
2088,10,6,4,[3, 4, 3, 4, 3, 3],[2, 7, 7, 2]
2089,10,7,3,[5, 4, 3, 5, 4, 3, 4],[2, 1, 6]
2090,10,4,6,[3, 3, 3, 4],[5, 5, 2, 2, 5, 5]
2091,10,6,4,[3, 3, 3, 2, 3, 2],[1, 4, 1, 1]
2093,10,6,4,[3, 3, 6, 3, 4, 4],[2, 8, 8, 2]
2094,10,6,4,[3, 3, 3, 3, 3, 3],[4, 2, 4, 4]
2095,10,7,3,[3, 3, 3, 3, 3, 2, 2],[4, 4, 1]
2096,10,8,2,[3, 3, 3, 4, 3, 3, 3, 2],[1, 6]
2097,10,6,4,[3, 4, 2, 2, 4, 2],[5, 5, 5, 1]
2098,10,7,3,[5, 6, 6, 6, 6, 6, 5],[4, 3, 4]
2100,10,7,3,[3, 3, 3, 3, 3, 4, 3],[6, 2, 2]
2101,10,8,2,[3, 4, 3, 4, 3, 3, 4, 4],[1, 6]
2102,10,8,2,[4, 4, 4, 3, 4, 3, 6, 4],[2, 9]
2103,10,6,4,[4, 3, 4, 4, 4, 3],[5, 6, 2, 2]
2104,10,6,4,[3, 3, 3, 3, 3, 3],[2, 4, 4, 2]
2105,10,7,3,[3, 3, 4, 3, 4, 3, 4],[5, 1, 2]
2106,10,8,2,[5, 5, 5, 5, 5, 5, 5, 5],[6, 4]
2107,10,8,2,[5, 2, 2, 4, 2, 3, 3, 4],[9, 1]
